step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0.010000,6,1.0500,0.01,9.18249360e-02,6.61139539e-02,4.68307174e-02,1.23963664e-01,9.18249360e-02,4.22394706e-01
2,0.020000,6,1.1000,0.01,9.99807740e-02,7.19861573e-02,5.09901948e-02,1.34974045e-01,9.99807740e-02,4.59911561e-01
3,0.030000,6,1.1500,0.01,1.03178150e-01,7.42882677e-02,5.26208563e-02,1.39290502e-01,1.03178150e-01,4.74619488e-01
4,0.040000,6,1.2000,0.01,1.00081867e-01,7.20589444e-02,5.10417523e-02,1.35110521e-01,1.00081867e-01,4.60376589e-01
5,0.050000,6,1.2500,0.01,1.03437925e-01,7.44753056e-02,5.27533415e-02,1.39641198e-01,1.03437925e-01,4.75814453e-01
6,0.060000,6,1.3000,0.01,1.13405761e-01,8.16521479e-02,5.78369381e-02,1.53097777e-01,1.13405761e-01,5.21666501e-01
7,0.070000,7,1.3500,0.01,9.15131828e-02,6.58894916e-02,4.66717232e-02,1.23542797e-01,9.15131828e-02,4.20960641e-01
8,0.080000,7,1.4000,0.01,1.03316368e-01,7.43877851e-02,5.26913478e-02,1.39477097e-01,1.03316368e-01,4.75255294e-01
9,0.090000,7,1.4500,0.01,9.02811181e-02,6.50024051e-02,4.60433703e-02,1.21879509e-01,9.02811181e-02,4.15293143e-01
10,0.100000,7,1.5000,0.01,1.00008710e-01,7.20062714e-02,5.10044422e-02,1.35011759e-01,1.00008710e-01,4.60040067e-01
11,0.110000,7,1.5500,0.01,9.56375432e-02,6.88590311e-02,4.87751471e-02,1.29110683e-01,9.56375432e-02,4.39932699e-01
12,0.120000,7,1.6000,0.01,1.04471772e-01,7.52196759e-02,5.32806038e-02,1.41036892e-01,1.04471772e-01,4.80570152e-01
13,0.130000,7,1.6500,0.01,9.36127531e-02,6.74011822e-02,4.77425041e-02,1.26377217e-01,9.36127531e-02,4.30618664e-01
14,0.140000,8,1.7000,0.01,1.00191387e-01,7.21377985e-02,5.10976073e-02,1.35258372e-01,1.00191387e-01,4.60880379e-01
15,0.150000,8,1.7500,0.01,9.13226521e-02,6.57523095e-02,4.65745526e-02,1.23285580e-01,9.13226521e-02,4.20084200e-01
16,0.160000,8,1.8000,0.01,8.68177295e-02,6.25087652e-02,4.42770420e-02,1.17203935e-01,8.68177295e-02,3.99361556e-01
17,0.170000,8,1.8500,0.01,9.92718551e-02,7.14757357e-02,5.06286461e-02,1.34017004e-01,9.92718551e-02,4.56650533e-01
18,0.180000,8,1.9000,0.01,1.05401604e-01,7.58891551e-02,5.37548182e-02,1.42292166e-01,1.05401604e-01,4.84847380e-01
19,0.190000,8,1.9500,0.01,9.93497186e-02,7.15317974e-02,5.06683565e-02,1.34122120e-01,9.93497186e-02,4.57008705e-01
20,0.200000,8,2.0000,0.01,9.18238078e-02,6.61131416e-02,4.68301420e-02,1.23962140e-01,9.18238078e-02,4.22389516e-01
21,0.210000,8,2.0500,0.01,9.77989822e-02,7.04152672e-02,4.98774809e-02,1.32028626e-01,9.77989822e-02,4.49875318e-01
22,0.220000,9,2.1000,0.01,1.00036470e-01,7.20262581e-02,5.10185995e-02,1.35049234e-01,1.00036470e-01,4.60167760e-01
23,0.230000,9,2.1500,0.01,1.01906749e-01,7.33728590e-02,5.19724418e-02,1.37574111e-01,1.01906749e-01,4.68771043e-01
24,0.240000,9,2.2000,0.01,9.04589521e-02,6.51304455e-02,4.61340656e-02,1.22119585e-01,9.04589521e-02,4.16111180e-01
25,0.250000,9,2.2500,0.01,9.91901108e-02,7.14168798e-02,5.05869565e-02,1.33906650e-01,9.91901108e-02,4.56274510e-01
26,0.260000,9,2.3000,0.01,9.73722574e-02,7.01080253e-02,4.96598513e-02,1.31452548e-01,9.73722574e-02,4.47912384e-01
27,0.270000,9,2.3500,0.01,9.53744638e-02,6.86696139e-02,4.86409765e-02,1.28755526e-01,9.53744638e-02,4.38722534e-01
