step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0.000000,6,1.0500,0.01,9.04345094e-02,6.51128468e-02,4.61215998e-02,1.22086588e-01,9.04345094e-02,4.15998743e-01
2,0.000000,6,1.1000,0.01,9.69774780e-02,6.98237842e-02,4.94585138e-02,1.30919595e-01,9.69774780e-02,4.46096399e-01
3,0.000000,6,1.1500,0.01,9.85667059e-02,7.09680283e-02,5.02690200e-02,1.33065053e-01,9.85667059e-02,4.53406847e-01
4,0.000000,6,1.2000,0.01,9.41658205e-02,6.77993908e-02,4.80245685e-02,1.27123858e-01,9.41658205e-02,4.33162775e-01
5,0.000000,6,1.2500,0.01,9.58562302e-02,6.90164857e-02,4.88866774e-02,1.29405911e-01,9.58562302e-02,4.40938659e-01
6,0.000000,6,1.3000,0.01,1.03510778e-01,7.45277601e-02,5.27904968e-02,1.39739550e-01,1.03510778e-01,4.76149579e-01
7,0.000000,7,1.3500,0.01,8.22718518e-02,5.92357333e-02,4.19586444e-02,1.11067000e-01,8.22718518e-02,3.78450518e-01
8,0.000000,7,1.4000,0.01,9.14873700e-02,6.58709064e-02,4.66585587e-02,1.23507949e-01,9.14873700e-02,4.20841902e-01
9,0.000000,7,1.4500,0.01,7.87445625e-02,5.66960850e-02,4.01597269e-02,1.06305159e-01,7.87445625e-02,3.62224987e-01
10,0.000000,7,1.5000,0.01,8.59211996e-02,6.18632637e-02,4.38198118e-02,1.15993619e-01,8.59211996e-02,3.95237518e-01
11,0.000000,7,1.5500,0.01,8.09351167e-02,5.82732840e-02,4.12769095e-02,1.09262407e-01,8.09351167e-02,3.72301537e-01
12,0.000000,7,1.6000,0.01,8.70885060e-02,6.27037243e-02,4.44151380e-02,1.17569483e-01,8.70885060e-02,4.00607127e-01
13,0.000000,7,1.6500,0.01,7.68700909e-02,5.53464655e-02,3.92037464e-02,1.03774623e-01,7.68700909e-02,3.53602418e-01
14,0.000000,8,1.7000,0.01,8.10439241e-02,5.83516253e-02,4.13324013e-02,1.09409298e-01,8.10439241e-02,3.72802051e-01
15,0.000000,8,1.7500,0.01,7.27685090e-02,5.23933265e-02,3.71119396e-02,9.82374871e-02,7.27685090e-02,3.34735141e-01
16,0.000000,8,1.8000,0.01,6.81483673e-02,4.90668245e-02,3.47556673e-02,9.20002959e-02,6.81483673e-02,3.13482490e-01
17,0.000000,8,1.8500,0.01,7.67648518e-02,5.52706933e-02,3.91500744e-02,1.03632550e-01,7.67648518e-02,3.53118318e-01
18,0.000000,8,1.9000,0.01,8.02934124e-02,5.78112569e-02,4.09496403e-02,1.08396107e-01,8.02934124e-02,3.69349697e-01
19,0.000000,8,1.9500,0.01,7.45594873e-02,5.36828309e-02,3.80253385e-02,1.00655308e-01,7.45594873e-02,3.42973642e-01
20,0.000000,8,2.0000,0.01,6.78894520e-02,4.88804054e-02,3.46236205e-02,9.16507602e-02,6.78894520e-02,3.12291479e-01
21,0.000000,8,2.0500,0.01,7.12359499e-02,5.12898839e-02,3.63303344e-02,9.61685323e-02,7.12359499e-02,3.27685369e-01
22,0.000000,9,2.1000,0.01,7.17874061e-02,5.16869324e-02,3.66115771e-02,9.69129982e-02,7.17874061e-02,3.30222068e-01
23,0.000000,9,2.1500,0.01,7.20485097e-02,5.18749270e-02,3.67447400e-02,9.72654882e-02,7.20485097e-02,3.31423145e-01
24,0.000000,9,2.2000,0.01,6.30104947e-02,4.53675562e-02,3.21353523e-02,8.50641678e-02,6.30104947e-02,2.89848276e-01
25,0.000000,9,2.2500,0.01,6.80731910e-02,4.90126975e-02,3.47173274e-02,9.18988078e-02,6.80731910e-02,3.13136679e-01
26,0.000000,9,2.3000,0.01,6.58410095e-02,4.74055268e-02,3.35789148e-02,8.88853628e-02,6.58410095e-02,3.02868644e-01
27,0.000000,9,2.3500,0.01,6.35409882e-02,4.57495115e-02,3.24059040e-02,8.57803341e-02,6.35409882e-02,2.92288546e-01
28,0.000000,9,2.4000,0.01,6.26437311e-02,4.51034864e-02,3.19483029e-02,8.45690370e-02,6.26437311e-02,2.88161163e-01
29,0.000000,9,2.4500,0.01,5.94874952e-02,4.28309966e-02,3.03386226e-02,8.03081186e-02,5.94874952e-02,2.73642478e-01
30,0.000000,9,2.5000,0.01,5.86936242e-02,4.22594094e-02,2.99337484e-02,7.92363927e-02,5.86936242e-02,2.69990671e-01
31,0.000000,9,2.5500,0.01,6.35505300e-02,4.57563816e-02,3.24107703e-02,8.57932155e-02,6.35505300e-02,2.92332438e-01
32,0.000000,9,2.6000,0.01,5.93717445e-02,4.27476561e-02,3.02795897e-02,8.01518551e-02,5.93717445e-02,2.73110025e-01
33,0.000000,9,2.6500,0.01,5.62705120e-02,4.05147686e-02,2.86979611e-02,7.59651912e-02,5.62705120e-02,2.58844355e-01
34,0.000000,9,2.7000,0.01,4.96537163e-02,3.57506758e-02,2.53233953e-02,6.70325171e-02,4.96537163e-02,2.28407095e-01
35,0.000000,9,2.7500,0.01,5.33530168e-02,3.84141721e-02,2.72100386e-02,7.20265727e-02,5.33530168e-02,2.45423877e-01
36,0.000000,9,2.8000,0.01,5.35050913e-02,3.85236657e-02,2.72875966e-02,7.22318732e-02,5.35050913e-02,2.46123420e-01
37,0.000000,9,2.8500,0.01,5.05374967e-02,3.63869976e-02,2.57741233e-02,6.82256205e-02,5.05374967e-02,2.32472485e-01
38,0.000000,9,2.9000,0.01,4.95931312e-02,3.57070545e-02,2.52924969e-02,6.69507271e-02,4.95931312e-02,2.28128403e-01
39,0.000000,9,2.9500,0.01,5.44254487e-02,3.91863231e-02,2.77569788e-02,7.34743557e-02,5.44254487e-02,2.50357064e-01
40,0.000000,9,3.0000,0.01,5.07859046e-02,3.65658513e-02,2.59008113e-02,6.85609712e-02,5.07859046e-02,2.33615161e-01
41,0.000000,9,3.0500,0.01,4.62912114e-02,3.33296722e-02,2.36085178e-02,6.24931354e-02,4.62912114e-02,2.12939572e-01
42,0.000000,9,3.1000,0.01,4.64512722e-02,3.34449160e-02,2.36901488e-02,6.27092175e-02,4.64512722e-02,2.13675852e-01
43,0.000000,9,3.1500,0.01,4.82377585e-02,3.47311861e-02,2.46012568e-02,6.51209740e-02,4.82377585e-02,2.21893689e-01
44,0.000000,9,3.2000,0.01,5.08682572e-02,3.66251452e-02,2.59428112e-02,6.86721473e-02,5.08682572e-02,2.33993983e-01
45,0.000000,9,3.2500,0.01,4.38363985e-02,3.15622069e-02,2.23565632e-02,5.91791379e-02,4.38363985e-02,2.01647433e-01
46,0.000000,9,3.3000,0.01,5.03534710e-02,3.62544991e-02,2.56802702e-02,6.79771858e-02,5.03534710e-02,2.31625966e-01
47,0.000000,9,3.3500,0.01,4.47774409e-02,3.22397574e-02,2.28364948e-02,6.04495452e-02,4.47774409e-02,2.05976228e-01
48,0.000000,9,3.4000,0.01,4.12957130e-02,2.97329134e-02,2.10608136e-02,5.57492126e-02,4.12957130e-02,1.89960280e-01
49,0.000000,9,3.4500,0.01,4.55754027e-02,3.28142899e-02,2.32434554e-02,6.15267936e-02,4.55754027e-02,2.09646852e-01
50,0.000000,9,3.5000,0.01,4.68656128e-02,3.37432412e-02,2.39014626e-02,6.32685773e-02,4.68656128e-02,2.15581819e-01
51,0.000000,9,3.5500,0.01,4.25472134e-02,3.06339937e-02,2.16990789e-02,5.74387381e-02,4.25472134e-02,1.95717182e-01
52,0.000000,9,3.6000,0.01,4.37101832e-02,3.14713319e-02,2.22921934e-02,5.90087473e-02,4.37101832e-02,2.01066843e-01
53,0.000000,9,3.6500,0.01,4.09986070e-02,2.95189970e-02,2.09092896e-02,5.53481194e-02,4.09986070e-02,1.88593592e-01
54,0.000000,9,3.7000,0.01,4.09737778e-02,2.95011200e-02,2.08966267e-02,5.53146000e-02,4.09737778e-02,1.88479378e-01
55,0.000000,9,3.7500,0.01,4.37024195e-02,3.14657421e-02,2.22882340e-02,5.89982663e-02,4.37024195e-02,2.01031130e-01
56,0.000000,9,3.8000,0.01,4.14789839e-02,2.98648684e-02,2.11542818e-02,5.59966282e-02,4.14789839e-02,1.90803326e-01
57,0.000000,9,3.8500,0.01,3.67202019e-02,2.64385454e-02,1.87273030e-02,4.95722726e-02,3.67202019e-02,1.68912929e-01
58,0.000000,8,3.9000,0.01,4.38308521e-02,3.15582135e-02,2.23537346e-02,5.91716503e-02,4.38308521e-02,2.01621920e-01
59,0.000000,8,3.9500,0.01,3.59064802e-02,2.58526657e-02,1.83123049e-02,4.84737483e-02,3.59064802e-02,1.65169809e-01
60,0.000000,8,4.0000,0.01,3.88176635e-02,2.79487177e-02,1.97970084e-02,5.24038457e-02,3.88176635e-02,1.78561252e-01
61,0.000000,8,4.0500,0.01,3.75613947e-02,2.70442041e-02,1.91563113e-02,5.07078828e-02,3.75613947e-02,1.72782415e-01
62,0.000000,8,4.1000,0.01,3.59164658e-02,2.58598554e-02,1.83173975e-02,4.84872288e-02,3.59164658e-02,1.65215743e-01
63,0.000000,8,4.1500,0.01,3.58579651e-02,2.58177349e-02,1.82875622e-02,4.84082529e-02,3.58579651e-02,1.64946639e-01
64,0.000000,8,4.2000,0.01,3.46517760e-02,2.49492787e-02,1.76724058e-02,4.67798976e-02,3.46517760e-02,1.59398170e-01
65,0.000000,8,4.2500,0.01,3.58258883e-02,2.57946396e-02,1.82712031e-02,4.83649493e-02,3.58258883e-02,1.64799086e-01
66,0.000000,7,4.3000,0.01,3.26390961e-02,2.35001492e-02,1.66459390e-02,4.40627798e-02,3.26390961e-02,1.50139842e-01
67,0.000000,7,4.3500,0.01,3.13561412e-02,2.25764217e-02,1.59916320e-02,4.23307906e-02,3.13561412e-02,1.44238249e-01
68,0.000000,7,4.4000,0.01,3.35669345e-02,2.41681928e-02,1.71191366e-02,4.53153615e-02,3.35669345e-02,1.54407899e-01
69,0.000000,7,4.4500,0.01,3.50760384e-02,2.52547476e-02,1.78887796e-02,4.73526518e-02,3.50760384e-02,1.61349776e-01
70,0.000000,7,4.5000,0.01,3.15488487e-02,2.27151711e-02,1.60899128e-02,4.25909457e-02,3.15488487e-02,1.45124704e-01
71,0.000000,7,4.5500,0.01,3.39306117e-02,2.44300404e-02,1.73046120e-02,4.58063258e-02,3.39306117e-02,1.56080814e-01
72,0.000000,7,4.6000,0.01,3.06420115e-02,2.20622483e-02,1.56274259e-02,4.13667155e-02,3.06420115e-02,1.40953253e-01
73,0.000000,6,4.6500,0.01,3.26549307e-02,2.35115501e-02,1.66540147e-02,4.40841564e-02,3.26549307e-02,1.50212681e-01
74,0.000000,6,4.7000,0.01,3.12588331e-02,2.25063598e-02,1.59420049e-02,4.21994247e-02,3.12588331e-02,1.43790632e-01
75,0.000000,6,4.7500,0.01,3.01236780e-02,2.16890482e-02,1.53630758e-02,4.06669653e-02,3.01236780e-02,1.38568919e-01
76,0.000000,6,4.8000,0.01,3.02523741e-02,2.17817094e-02,1.54287108e-02,4.08407050e-02,3.02523741e-02,1.39160921e-01
77,0.000000,6,4.8500,0.01,2.72573243e-02,1.96252735e-02,1.39012354e-02,3.67973878e-02,2.72573243e-02,1.25383692e-01
